id,cuisine,review_count,rating
sP8PHmcppCVMeD65HVCwFw,chinese,5,3.0
2Fn8UTRFTS0wYZ1DXFNyMA,chinese,2,4.0
befsa_UXVGq6n4XUwA3XYA,chinese,3,3.5
L0rnNTQry8unV8GMGOQa9A,chinese,1,5.0
F0AmMJBqpY8aHQ4CJIxdwQ,chinese,2,3.5
beMRD4_ZBp0Vwldc3BEBaQ,chinese,2,3.5
OxMDmZDVYueJnhwRlfnyAQ,chinese,2,3.5
Lw49aJ96ntO_4ddZA-NtDw,chinese,3,3.0
ddodJ1uDbZsPE-aPJcu3Cg,chinese,3,3.0
lVXYeOzbryNNOcnjRfzmFg,chinese,3,3.0
OT3OgSjkxj40nC_P_1JWBQ,chinese,4,2.5
ZWpwLKv54BB4nkIpBCVulQ,chinese,3,2.5
HjT1oe9jea1m65FWEYbfKw,chinese,3,2.5
wznvRROKy4zFnif1wHk78w,chinese,1,4.0
BjCG_TyMfrSGo-EoIGok6g,chinese,1,4.0
-JkpcOnbe_GSF3iaLcKg5A,chinese,1,4.0
GtdgLV4iv65OEPEaEgmUOA,chinese,1,4.0
lIEahf71RLPJ_rFBJ5fqzQ,chinese,147,4.5
yP71_LfUPnGIRqA2g09RoQ,chinese,87,4.5
ZhACHVw9k438Z3i-Gw9BHA,chinese,108,4.5
QF4tRJ-ot7dYwebAsn0seg,chinese,275,4.0
dy0O7DaSUd49NZWSEtvz_g,chinese,132,4.0
WKayXylpXcAEReoqgNK3tA,chinese,35,4.0
9XcWAcp1dCpcLcHTBENn-Q,chinese,272,3.5
R4EhR8xhONLFqqI6ZnzNWw,chinese,99,3.5
uFTcyheegHAdRobLf_4Siw,chinese,258,3.5
aWu1homxB6lciXU6-ZlpSQ,chinese,68,3.5
2UFl9gLOQrSGY2sPu6U-kA,chinese,160,3.5
R-EGIdIgtoFzl--OudANtA,chinese,54,3.5
7zeopyMwmDrKSJ1RD1UU7w,chinese,62,3.5
D_rIXASVY4z3OD9pwMzA0w,chinese,27,3.5
2ZZp5V8N0nHlsml01XBJUQ,chinese,58,3.5
IjNwvrCE3RWpI4bllEcJWA,chinese,47,3.5
Ly48L1qSRdLpCSWcs_DWIw,chinese,147,3.0
3l_rMuRs97IKEA1DCZokOA,chinese,57,3.0
wP8yCVWN2sC5_fYMMVvpDg,chinese,6,4.5
I6oxEn1HT41S2GPrDKPPvA,chinese,282,2.5
uUq0bMEjt202bMbRHkIcNA,chinese,159,3.0
E2lTsa4TMVh3tAfp4gm5Rg,chinese,4,5.0
ZD4xlTN_-gNN5CjY50Qvaw,chinese,8,4.0
E4T1Z08kU1QmrYj8xh-Y0Q,chinese,26,3.0
_3fBaGFFg4cjOEiMOJ2cgg,chinese,104,2.5
61eXtTmhDepujO7_IdA9-w,chinese,24,3.0
DW7ttoWMaI2jWN41gekbiA,chinese,29,3.0
JUI0-5ENNGAoqSF8v1LO8Q,chinese,30,3.0
qSzICKCd041EdjjGNgMYrQ,chinese,41,3.0
5PcW2QipC23t_g71rdCCcw,chinese,12,3.5
c8W-jLGOk74_h9gOa68xSQ,chinese,21,3.0
4VFSvjuAkcpa2IOPc92Ksg,chinese,60,2.5
esx1AVT07H17zNEb1wZFhA,chinese,5,4.0
vAuTKGhQWGluWH-IwbHxlQ,chinese,16,3.0
tX0P4nH2Zb-G9agVy3M1wQ,chinese,13,3.0
9LNs7rIaRngiI57TEfSYiQ,chinese,13,3.0
x-uJqEHK9q5xxZHnd70tPw,chinese,6,3.5
HQo5nKrHtbGto-aM_U-6fg,chinese,14,2.5
Dl2vgi5W_nbe-A97D0zgfA,chinese,11,2.5
YwTtrKCE_9OaMe9xASCOkA,chinese,19,2.0
P8chWEino6rrzPtIdB0XnA,chinese,3,3.0
mHV6YRI_KWIUsVtI4qXJkg,chinese,3,3.0
Nl4v432g8ZdnZhAlShj8Sw,chinese,5,2.5
9E804-Y_sWsyVv8LPZbIsA,chinese,10,2.0
KU4gzlCJo1-J-vm7pStJHw,chinese,1,4.0
siq47lodBQLAwsu3a0pa5w,chinese,1,4.0
5VfCfNrtvCkVvYjuiOQJxg,chinese,1,4.0
lzRhyaE5ns3Dr-nR2oWD1Q,chinese,1,4.0
0IHkJ5rYo4JK4bv_jL2gSw,chinese,2,3.0
PRS7JYwdD3jcmYF1NopjYg,chinese,2,3.0
WEwf_IKutaFK2t-cdMhEWg,chinese,135,4.0
6f2imTsIysASgHh2t91OOQ,chinese,279,4.0
rsQAS-k7GldsJm7UAtVyYA,chinese,82,4.0
e6UDJBEIoXBbnXtdwkqIGA,chinese,261,3.5
9nMoCP27LfPGo2Yu-6z1bg,chinese,100,3.5
4eqHtgdXEPG6V-Jzy0MhKw,chinese,140,3.5
HAqFrpN8ukzFZuSgTvLijw,chinese,47,3.5
5m2JukTajxMk-qS5W4s-FA,chinese,191,3.5
xYeLEIWbG0IBnMGU2mWUBg,chinese,247,3.5
v-supbjeNBKNwomn3sLc8g,chinese,62,3.5
7Gl_h0Dz4r3xEILhe6taNA,chinese,65,3.5
Oj4PqiXtPTd4kZdI5aG1uw,chinese,78,3.5
IxDYVpjEeCxZ8HsZnthvdw,chinese,141,3.5
9z1T2lgmirOxrTpFh9ellw,chinese,98,3.5
P7ZzfO3zOmF5y82RBiJHmg,chinese,92,3.5
I1pLg_ZjLMcie3g58I_GZA,chinese,102,3.0
JS8MpdVJ8-grSVNObYXnbA,chinese,40,3.5
anGYRueZJKYCJefKFccfjA,chinese,70,3.5
s_Pob8TopJ3htux7mWnMIw,chinese,104,3.0
3ijLguDlxXRDSPHSVrikPQ,chinese,21,3.5
eeyekhEcL3nf22V71b0Vqw,chinese,25,3.5
kM91Woq__EKVzLjo4dOTaw,chinese,92,3.0
g8GNA1Np_tA_41_9v1S0eQ,chinese,26,3.5
nV8mDMin6c964MgjK6JZgg,chinese,83,3.0
bbFjlDYqeZvHFfitD9nFIg,chinese,74,3.0
NJyTPOukXuLK8vabKw7nvA,chinese,38,3.0
HeK37yyPEv8I4MJU2dVh4A,chinese,17,3.5
aCQbOhehLeej31x6EMY5eQ,chinese,223,2.5
mpe-PAE1Z_tZI8N32I3TVQ,chinese,9,4.0
eYrjjYCxD00BBRUZ9p19Cw,chinese,7,4.0
CfYZJ81nL6-6fFqS8OMR9Q,chinese,24,3.0
IzwOOLiR1r7YnAK1WR-vDw,chinese,10,3.5
RUIaxP7OyjU7F0gjVcrsbQ,chinese,8,3.5
5E2bJVdz5Qk-TJlFeawI7Q,chinese,7,3.5
_DdZBDncP6mCxVCZVioiiA,chinese,7,3.5
57CQrcshejFYdEncv--zLg,chinese,5,3.5
9AL4hi703k6vDZ1sE3Zeew,chinese,6,3.0
Bpi7titszFYy7--vftq6Yg,chinese,6,3.0
OzujiLjUUAeoTGPNZ8ViCA,chinese,9,2.5
djVzd-9vZWisUKYDnn1TWA,chinese,18,2.0
TWdbzvg2oLcdPkl2UTMjLg,chinese,7,2.5
Ggwz0AdNez0oRTGHCcHj9w,chinese,7,2.5
w5KjxJx0ZBuM1aQeIwRZkA,chinese,2,3.5
vNbKGDtwF8U34SKvt9Dtbg,chinese,3,2.5
KbC2LxGIjSt61fTueOGWQA,chinese,1,4.0
a0L6rkV6uOK42uxafOwFiQ,chinese,1,4.0
q33PbXYbEP7bRJQZovIKWA,chinese,2,3.0
cV0Y8Y6dc4h1l7Nyavd4lw,chinese,4,2.5
YrFBrZSOPqR37lQrUG2gGw,chinese,8,2.0
9bPeWHLGZPFGLob-iJyQdQ,chinese,3,2.5
j9YFHVQqxM_qKHIc4nck-A,chinese,30,4.0
XOkqRJBS6HwTVlrCACAZFw,chinese,280,3.5
k6HyRYm0c8-ILb7ZN2B9Ew,chinese,148,3.5
bLtC8xJXkd1b6MT0KjnSvw,chinese,219,3.5
KK7H1bVOMAJnDqMhBv2zpA,chinese,47,4.0
iT053N_wdX7Ryr5lLCtLfg,chinese,107,3.5
5fg-RNWNbqyGn8b8wqe4QQ,chinese,261,3.5
dltDW0fS4HzxZ0A7PDT5jg,chinese,66,3.5
G6EkDTXZ6zMUovg7JTG4YQ,chinese,204,3.5
DbyN0FVOX5rQUpUZxjGw1w,chinese,20,4.0
Hrbwae-MS_7JlS27uoigIA,chinese,33,3.5
xDnTbCZ3z2EnwHIcXYu0wA,chinese,28,3.5
R8ft_fn8y9ejKoYnQwdByg,chinese,51,3.5
ZJdBctpe_qbXXwAVMBk0bQ,chinese,19,3.5
bejxx0XrZ6Ogv-o-3InELA,chinese,165,3.0
Dl-hhPCjRJM221XSwiuTbg,chinese,76,3.0
6qkNhpgMYE6y3eHurFq6yw,chinese,31,3.0
b6Rv6vwJPaMAQGuSsqPPPQ,chinese,25,3.5
owswkOnn3JN6lK7Dm9gRCw,chinese,16,3.5
S_5s_J6Mrii2cAi4ylK30w,chinese,15,3.5
BJLjRP7HvIbdQOZc9UoVNA,chinese,78,3.0
0Wa923tB6RM7ujUkMtpTwA,chinese,38,3.0
KV2yFTUPB2WoTMUxtX-HWQ,chinese,13,3.5
B7yBxYH0ZHYtvrsyrrU1SQ,chinese,32,3.0
5NzUIglhCrq88ojer2Q2jw,chinese,12,3.5
zuF5ukmNEW3wUtkispCikA,chinese,7,3.5
yca_LhJ6952AlPwGvEWYFQ,chinese,9,3.5
Ft060vaLmEQqHxVBK_6kkA,chinese,5,4.0
BqirYYFl-B9M9qVAYV_Ezw,chinese,4,4.0
yYL95YmG-2lI33G9ZLseyQ,chinese,55,2.5
3Zc8P-ChPotPYUbsfKgieQ,chinese,6,3.5
HakulcKdPE-RaWCVF1GUKQ,chinese,39,2.0
Wpfv64KNkGwMzfo2B_VAuQ,chinese,8,2.5
LcnfZg-mjAsMt_4pFtObHA,chinese,6,3.0
4y7oWP84BohuuAXQoDmguQ,chinese,12,2.5
Ue2H-ajY-uBKwGoBDQutCA,chinese,11,2.5
AcCrkVSrZ9qShuPhXYDgGQ,chinese,5,2.5
WuRe1cVirO93fDvuW-3u3g,chinese,5,2.5
UfD1r2MSBv6mO5w2vndu8Q,chinese,1,4.0
tt1hHdDN4dTy0KxYwff8fw,chinese,1,4.0
Lij0OcvPD4LAnmklHQpDCg,chinese,4,2.5
2eIFAs4S1pl3nJsyIgZV6Q,chinese,3,2.5
XINxZ5fHTKq5eCq-z_KS8g,chinese,7,1.5
i6-F6tKIjYRQajVSyjJZOQ,chinese,4,2.0
ja37wTbrmYObsGw-_ZKZhg,chinese,5,2.0
PCFmb98Md-h1upaD2haqMA,chinese,2,2.5
8766TvF3ytY3CQzgTng0bw,chinese,2,2.5
vt1lL37wna1OBLtuD3yVxA,chinese,2,2.5
e1k5fGFPL8ObP0mLsRN3TQ,chinese,2,2.5
AXOvlcEKQKtttJBklX74xA,chinese,3,2.0
HhuxirIJCNsDcIA27QXUVA,chinese,81,4.0
Q_BMz5zeWFWW-2OuJGZ1yg,chinese,92,4.0
IithJLAUG3gWcHw9EKLLFA,chinese,80,4.0
_F1_05YYlvePzomZ_NFijA,chinese,201,3.5
piZ4JqJI5WTljJuQV7yZHQ,chinese,448,3.5
Q62lGVKqoKJ09lZNt2qpfw,chinese,81,4.0
bGuxRBRKv7i1BKKfGbjxEw,chinese,91,3.5
0mGYvAFGxH9bGRqYHxS0BQ,chinese,119,3.5
KAyQ07GqrfP1VW5MhxvEHg,chinese,71,3.5
B_v7rpwUV1mZf0VSCm1IQg,chinese,28,4.0
5nyKUHibR4GCs6ojVljFdA,chinese,322,3.0
VeYLpoglt8XepYdN2PjSmA,chinese,68,3.5
3HClza5tyc3V7soXCtT8IQ,chinese,11,4.0
3GJG2D4sBDscfH0rZgsbmQ,chinese,61,3.5
0Y9iJRZO0fKEPKGKKzNoxA,chinese,35,3.5
NKYirjjTpzezUi4Rhj64bA,chinese,125,3.0
fojiPcgWlM-FJTxZlz4Idg,chinese,35,3.0
KpK9IDybfThL_sR0zF5t4Q,chinese,10,3.5
iHzgeI9ryIniOX9-AJPbcg,chinese,21,3.0
miVPtdbi2xGoZUmYDXZpCQ,chinese,14,3.0
SRcvkPiiI4VIZAzobIPqJg,chinese,11,3.5
IJZrpASpveRG_BZAnP_z3w,chinese,31,2.5
EoUYBTQWpUJr7Sp6Kpw1aQ,chinese,16,3.0
eVE02jCkjEMiKZRIMSsR8w,chinese,2,5.0
-Far2ZzTrDQaqfe_BUlaPQ,chinese,9,3.0
ioJYj9mFRprldQ3Yf2CLTA,chinese,13,2.5
dTWfATVrBfKj7Vdn0qWVWg,chinese,8,3.0
CGR7fAfsGYIKgIW4lMsNhA,chinese,4,3.5
i3jZgPgXPtXbZIjv7obagQ,chinese,12,2.5
BNZ9j6iCUr5Wlo3lUKLKZw,chinese,2,4.0
1HplwLVbBid-Bgw1sEPGFg,chinese,12,2.5
uxb_kGsSWyVohUMOhp30fw,chinese,3,3.5
0gj8bpTF6I6T_C5xyBUafw,chinese,4,3.0
pFH-bp5ioXyEkA9W6sLUzw,chinese,4,3.0
Zp8PkqNJp2bpS_wJhvPJ-Q,chinese,4,2.5
uleZur4VLVhHfLS4IMspCA,chinese,3,2.5
HhyLZFCxKPxF7dbu0POIAg,chinese,1,4.0
keW2Y7KriS02iMlpDexqpw,chinese,1,4.0
uXXV8JhFVlttPRq2EpkzfQ,chinese,2,3.0
Jg5a0ltJYBx1tk1kAO0d8w,chinese,4,2.5
3K9Ubut2voHsQeVq0PCn3w,chinese,6,2.0
LTxa5EN7-aYZIYm2D4s1bA,chinese,3,2.5
fT2Crsr5L6Rv5UYeHeJWkA,chinese,2,2.5
NzMcsVtG1sSQHFXFwcgRFg,chinese,3,2.0
isXy5v7DINDu9Zg-FGCYFw,chinese,5,1.5
gLgzib9xHaC9iQbhq_xmCA,chinese,1,3.0
EIOsnQVA0q0E41ORGY6QuA,chinese,1,3.0
Kf9aYxDKaigE6Xh2wPH4kw,chinese,1,3.0
Mh3vg5Nd2o734hLPTTBBlQ,chinese,1,3.0
lDxPbWmbvTO-_n0qOc4aog,chinese,1,3.0
QhAmKLX_0AgQe5HLxode9Q,chinese,97,4.0
VFn4bTxMi5NbpF87h-apUg,chinese,84,4.0
i1Xkm22_96GNVVOXSUoL0A,chinese,294,3.5
-zuJkmIjdRahT_yHED-62g,chinese,201,3.5
qva0jVl1yup7RaImLh_eVw,chinese,44,3.5
rMCRX4dUo2BmOIwcf_Q0SA,chinese,62,3.5
Wb5BMB27novQxW4x5rTUEQ,chinese,109,3.5
UjN6x14j9Tj9QbDYy-TzAg,chinese,63,3.0
NyQey4tR7en-l24ChgYEag,chinese,15,4.0
dfDmylDjZAccgMyhYPbZaA,chinese,56,3.0
hAGqD8Qblo-NN5gmaYOd6A,chinese,30,3.0
RGg86O5SmjhiVglYYpWkEQ,chinese,40,3.0
3ad6nHvsoZJ8cPVpSguM_A,chinese,5,4.0
UlI0TksGFiIXtcbtg2KalQ,chinese,49,2.5
PRUhSfe7ihf3nLcihudsuQ,chinese,31,2.5
uNQIqdowid2t3KR6t7vijg,chinese,6,3.5
lHUWaXWz4HJbxJy61N6iZA,chinese,4,4.0
HdQrBS3jrtOrRqzRymgiig,chinese,8,3.5
udKD_WVoQZYww1sDYdebPw,chinese,16,2.5
IMMGtYj1yOz-46AGpf8SxQ,chinese,6,3.5
A7glw1TI5YmoIQWoMhONpQ,chinese,41,2.0
nPatYo3wQ7tcvx7nzOU4GQ,chinese,25,2.5
ExBsSERRFzg7fU70MaDwxA,chinese,2,4.5
heLF99lVDRf2Z-1kCWpHdQ,chinese,13,2.5
adFNDERYHRP_Fjq9ipUXqA,chinese,8,2.5
L3e0ZBj7zDSYMNaj0LATkA,chinese,3,3.5
Wf1JJ2vYwafqhC1oO1zmqw,chinese,1,5.0
L7EWjxpoyRYAbQABWnCGbw,chinese,4,3.0
qqU3d8IpcIw2BJrsGxSL9Q,chinese,8,2.0
HH0-DjaXAqlHurZI5YRO3A,chinese,12,2.0
N8gYomVaiSiss513snlxhg,chinese,11,2.0
Cfj526DoysI9UvojIrRsUw,chinese,3,2.5
n2ho7iFoN2t4_xpiZ2HUKQ,chinese,1,4.0
uDDi0lhoJwMm1gT44EA8NA,chinese,1,4.0
HlGDn_HwJsIQO1oM3TO7Ig,chinese,2,3.0
HNjuGzWT0O9Xk_9q_9HF3g,chinese,8,1.5
OvXpZWNPeqLsRHnhYVw8tA,chinese,2,2.5
p-95dBWK8sxiCvJrUNxZ3Q,chinese,2,2.5
9jJxXCuwku2l8arVGrBNTA,chinese,3,2.0
zbFtY82_ummK4amkT-M04Q,chinese,8,1.5
oGTQllO71zXb2XCMjJHlOA,chinese,6,1.5
59PcvwBnhmylbS5dwbBQJw,chinese,1,3.0
gLY3ciHDI0vhaMAiSrfPwQ,chinese,1,3.0
46E7DX8q0LGtAy0TmZtqxA,chinese,1,3.0
lwlH-xvpAQtv4cQxQl4u-w,chinese,1,3.0
Rvg2aY5DqM8OT97ofVmFaQ,chinese,1,3.0
9DBZlZe5oJ7HoOIcnkCnOQ,chinese,1,3.0
FIUc8ysILDQoWDXE-snTMw,chinese,1,3.0
oZi8coKA94hLCzn82-kh-A,chinese,1,3.0
7vGOZDl_e4dxjARcPJWBdQ,chinese,1,3.0
cwp48KVpq0e0NfvrG2qPsA,chinese,127,4.0
Bo9uuPiAsq_z02eb87N41g,chinese,235,3.5
orS5gYr8phw6YfV-oEPnTw,chinese,51,4.0
YLeAUkFFJri_21uTkyrVFg,chinese,17,4.0
nyB4nkT993gq0Lw8sWWwGg,chinese,63,3.5
V_fa8HiyVDebFLbym--npQ,chinese,51,3.5
bNQVXqWpsToBDcJg_4aWYA,chinese,168,3.5
E7Heu5iT3D1WsfxlFROgEA,chinese,125,3.5
R1D4kayUgCvtFyeAC8PBhg,chinese,79,3.0
6yW1uv6ROT6WWtexIKsmwQ,chinese,40,3.5
Cp01l4XUjd-6x-6v4KiIEg,chinese,173,3.0
qe0MCxqSWvpJGD04yyLKXw,chinese,88,3.0
2PCz_uVX7GOXtGHNXAPXhw,chinese,71,3.0
dNdKrKp7H1xtOxkONkXjkg,chinese,18,3.5
zy5UZvaG4iOLSbxuophtTQ,chinese,16,3.5
8v7nrjG5K0cMleIP4Kit-w,chinese,43,2.5
2ZHk1x5ZH687aPVo4ElYAA,chinese,36,3.0
XGX5LW0s-OpjmOpVXXYshg,chinese,48,2.5
ijmVGBxKEMJPa44xCXKkBg,chinese,9,3.5
1l5BfF4AF87Uo2ilnzW-jw,chinese,15,3.0
y3g3R78A5l93IR-DAlbIQQ,chinese,5,3.0
s6ESnh1Sz5EwRH326fDuyw,chinese,4,3.0
VYY5fiRdQyDdDphQL2bmWQ,chinese,7,2.5
Mh_g3m7oBFd0K-WqOm9pFA,chinese,4,3.0
cSSNM-c407ucUzKKHuEDGg,chinese,5,2.5
DB6p10pbUuAsbEIYOMB9kQ,chinese,4,2.5
tEUvjMgAqwE0OE0BIIe6Fw,chinese,13,1.5
dPmWz-O9fF1FjQDEEX2JBg,chinese,3,2.5
5hVb9c7DyE8XnDafTvANSw,chinese,3,2.5
y3Z5as4z54cDgXJ7S5MSbw,chinese,4,2.5
K41XnhvOVPUcLEUbMM4jSg,chinese,4,2.5
8rpkIPlk3gHGR2sULZbJAA,chinese,3,2.5
qF4A1GW3WNA9bVCvMZSjKw,chinese,3,2.5
QSYoMQZTkDT8MhoJTQFQdg,chinese,2,2.5
EnW3yR9O3yGrjQ9eXEpWFQ,chinese,2,2.5
b1OAb3zbmNnMAG9xqtttfg,chinese,2,2.5
Yg30x5Q8dlqLXCY4VDHHlw,chinese,4,2.0
0FVRA_utgSrOJeJwh9_9Tw,chinese,1,3.0
qYYsfGoHIQ7_F4_gBxyzPA,chinese,1,3.0
rNtcCizagyOQLxNSQtB7pQ,chinese,1,3.0
RsRAD_6_3iKO8Zd6tBDn9w,chinese,1,3.0
ExjvlpJBFgZIRrTeByRcSg,chinese,1,3.0
eKlRwaQGL55qlokPkwiTJQ,chinese,1,3.0
BmZr00dlWemsQqMYBmdg2g,chinese,2,2.0
Xn1MG1aH6kzyI3hOnW3nOg,chinese,2,2.0
OpOvVL0--zg6zC7z8MKDkQ,chinese,2,2.0
dJBUz34x6FixXgq7S4fFLw,chinese,4,1.5
pMgnS6fdz58c0hBXf6vHrw,chinese,3,1.5
oTaU3tZxtKzCwrPcx6SpoQ,chinese,3,1.5
DriTzxc8L6gaKMolC27FHw,chinese,3,1.5
w5t3_2eIXsl2JiFptdzGaA,chinese,5,4.0
VJJ6t8DAAmq277RS5gbCdA,chinese,10,3.0
PkAn8wR5ETI-WnjWx65D1g,chinese,6,2.5
xOUd1W3MmyHXnbr3DxDwqg,chinese,10,1.0
lbdW9Ex2xjYbVJaHgWwe7A,chinese,2,1.5
3Mi452A_aIZwp9dmKKrClg,chinese,2,1.5
EbZBprFWS7MCzAIJV7R8iw,chinese,2,1.5
VYSmqLmHOsX2ZuhCTZKxtw,chinese,1,2.0
F6Z7lsXRY66au0RXB2G4GQ,chinese,1,2.0
9uhlPl-P844VN4qDPqJYVQ,chinese,1,2.0
eStqUhMl9WDJs1YNThG1gA,chinese,1,2.0
_oNg9xKaNFlv48dWB5EuZg,chinese,1,2.0
YwL2dZhGuUU4xo2gZMolrQ,chinese,1,2.0
pFiHYTqH5t9cWqYN-NbQ-w,chinese,3,1.0
69UdDL_k-__fjBYP7gKYgQ,chinese,2,1.0
Dyna-nZuhBMzuLN08iAj5g,chinese,1,1.0
oWBXj6DKEAKjN0ysTsxsfQ,chinese,1,1.0
ksLmkAY1tJZbzLWVZ49rBg,chinese,1,1.0
WLzOfHkVmdS7itwSRcs_JA,chinese,1,1.0
7QRjLsDoael6JYBHh8OaXQ,chinese,1,1.0
nFKK74znvKjlE397qAGxvQ,chinese,1,1.0
tzAQZKNKFb5EJdfyZqsPag,chinese,1,1.0
dlaH-8MvpzD45lP6KXUwUw,chinese,1,1.0
z33EF_U-OUG7KZb_7np4IA,chinese,1,1.0
85-1svKd45woQLkcEedssA,indian,45,4.5
3quopZyL8WuqVFfsCi0z2A,indian,98,4.5
xMhpJZaj4QT1Soh76-E2CA,indian,81,4.5
SZuroTnXB7FwOlHp8Jahyg,indian,160,4.5
Ae4ABFarGMaI5lk1i98A0w,indian,114,4.5
QMB3hmb_Yv6Vk-HLiM2cdA,indian,57,4.5
epb_jKqFvo34MoozEM3Qsg,indian,103,4.0
rvHGv9Q7r5QkIYrCZlfoAQ,indian,161,4.0
TNRJvG_R1njEdid-UdCjBQ,indian,84,4.5
abWt3B-dvJ1oVj83ebYoyg,indian,105,4.0
sRirP65Q7BSg3Lj9FdkKWQ,indian,253,4.0
XZxJ4fG-4a3PP9VP5jvDWw,indian,193,4.0
2xw-Ksu9b2jDYlZaApXcBA,indian,196,4.0
8Zjij16AkcnokBQ2w6yXwg,indian,23,4.5
Ijh1AcbH-F3CyhYT_5qL8Q,indian,79,4.0
Pz13Ru_-U4qoZiu89ezVmQ,indian,122,4.0
YnHY2M-6Q5Lz_Loi8rZ2Ow,indian,80,4.0
evekKeEoJMT2O6Z7ky96iw,indian,35,4.5
7IF5cjvH1d97pzvYPnf9Mg,indian,54,4.0
H_xtDKsVhAGTAdMguD5LtQ,indian,29,4.5
ajHLLUe-A9dTd7WyU12XZQ,indian,147,4.0
uXzHDmzG5mTcjP7IctinKQ,indian,76,4.0
VEfzBuWTF8wa6jQub5ArMw,indian,43,4.0
YtfQQHdcQ_bGl2V0Agxw1A,indian,177,4.0
UDk7qUVIetK3Y3NuARguqg,indian,417,3.5
nAnpTnodDchSl9H0f6R2pw,indian,62,4.0
C9QVknXuoDBdR9CBa_Flyw,indian,121,4.0
NPXFPL46H8aO7f9jQRj-xw,indian,11,5.0
g29Wq8-qWAQok49AQO2WqQ,indian,60,4.0
vrAZ6qenlYwHfgzSSlmkiQ,indian,70,4.0
Bu1SgnZblQhE345j3GlzUg,indian,49,4.0
ls8PFMtycSEvQDOZ5UAoXA,indian,26,4.5
Iadni8K9IgCJe2yB3fpgTw,indian,135,4.0
BLcvgDX3gGrymH4D6jlWfA,indian,61,4.0
A-KVm7iKLOe1X1yAQP13FA,indian,193,3.5
3OknFx5ox_1O9nmP5DSFBA,indian,102,4.0
J9BmILDpV1Pr3GKU9XhjTQ,indian,383,3.5
rZY8wtc4EyC_8o1mI2-_1A,indian,15,4.5
RUd_M7DPJq1I3DPq0oF--w,indian,500,3.5
X2oBZQaFyhTVIpiUTMo2ZQ,indian,17,4.5
cuXCQM-9VwpZlSneEY1b3w,indian,69,3.5
UXEqtEXs92COE3UiaSx4oA,indian,51,4.0
7xA6iSP0Ndn08tpBFQtUKA,indian,205,3.5
OFAiA6En2HD0CqLkFDCNpg,indian,111,3.5
8-4EI1VyBQsMEvScE4LEJw,indian,88,3.5
XE1DgD6as8UHpmz0XK45qg,indian,33,4.0
Ehln9m65hoi5ylWCH2osdQ,indian,79,3.5
Tv8uaK1ymZES4vjSpr1unQ,indian,36,4.0
jJQU3Os2Plr1vwUDX0lJ-g,indian,7,5.0
a3nywjjHRweFT-4rOap12g,indian,98,3.5
XrcB7Of1KfHlkeXYpHLIrw,indian,244,4.5
u0YqV9eoMDVdYxMegrSxqw,indian,38,4.5
AY4WY_rfrQum3Ad_ohNhVw,indian,66,4.0
NVQt8iaP4wjtUSHBvIxIXw,indian,64,4.0
AHrfxUnE1LdhtWTtujFMDw,indian,46,4.0
xDGtQSAt0-jdsinecP7lRQ,indian,19,4.5
UAXz2KC1aXpxzV-MLdXbmQ,indian,34,4.0
hCk0ghw-bXj0RIRXaI-9zA,indian,27,4.0
arDp3i7B_ULDsbZcYk_57A,indian,49,4.0
BSchC5THOB0MFmzJTEqAnQ,indian,80,3.5
GLkhy9rE2TyBqFCjl24eAA,indian,18,4.5
mfnmy_M3D5ElkgJD_TxoCA,indian,47,4.0
7d2LqDc0Cb5dcizil_h34A,indian,58,3.5
PxH02Eu2Z4MUycBLU80D8g,indian,101,3.5
JJbH0RxPrwkzHFvLJTFxVQ,indian,60,3.5
A2aeHV_EsLIxEqRthPoujQ,indian,51,3.5
426tiNWqQ8nMANEWFZ5YGw,indian,15,4.5
8td1xV3B0hJc3wYpGmjtRQ,indian,114,3.5
c1_adyjYG6JEa1PZAXMOBg,indian,105,3.5
3S8nDh3gK2BmG-_HjDjh6w,indian,41,3.5
YoEISHuKbCiq4HgykG9fIA,indian,79,3.5
6IgYs8SiKA0_zx-hF2PVPA,indian,13,4.5
C_chktl5jFeRqu1C0rmScA,indian,62,3.5
Ibmf1PgWn_5oaGQ1kINmTw,indian,60,3.5
eVI5yxMGfcYht-J70FP4rA,indian,22,4.0
uV4I1IhAFMmlsTf5nyHf3A,indian,11,4.5
hsOUkalNvcB7iyu-bA3HAw,indian,30,4.0
KAMsxLNlnIsSaDMTodx3pQ,indian,41,3.5
1WE-vUAugCNBg7-Vg4HKBg,indian,64,3.5
Y_G2R89DBoiYusDI8H9Yjw,indian,14,4.0
5OHW43gqdoWOGWDmUmps6A,indian,25,4.0
B9QJToIrPjRAUuPoemMUNg,indian,27,3.5
GR3AESDGAXnhz1IHpSu0Cw,indian,50,3.5
ffWkln-XUcOyh_K9SK5oBQ,indian,31,3.5
kMgdZVLzAXM1JQwFsPXIlg,indian,37,3.5
3U4Hliqj5dgmIQzC73IWHw,indian,10,4.5
H_YBTOS23PRhrjWtP7TeJw,indian,73,3.5
nYKBZdzoA-kjqiK08IPSiA,indian,45,3.5
Jq60uSolPAPJKXulKzyP4Q,indian,38,3.5
CkncJJ9tKgsGULXTTKmfdw,indian,179,3.0
Qtbk6Uc0F_THARb7yYRVhg,indian,14,4.0
YS4RsAaaw_KYYjnHnLD3OA,indian,57,3.5
g14SuHGkIL-2pSWhRkSSlQ,indian,69,3.0
iDCAMAg7XPBx2g-82AIsgg,indian,43,3.5
